Id,Step,Pop,Drivers
0,3790,19205,1
0,3791,19242,1
0,3792,19293,1
0,3793,19313,1
0,3794,19346,1
0,3795,19404,1
0,3796,19453,1
0,3797,19499,1
0,3798,19546,1
0,3799,19611,1
0,3800,19684,1
0,3801,19729,1
0,3802,19768,1
0,3803,19806,1
0,3804,19858,1
0,3805,19890,1
0,3806,19969,1
0,3807,20033,1
0,3808,20097,1
0,3809,20146,1
0,3810,20183,1
0,3811,20215,1
0,3812,20197,1
0,3813,20231,1
0,3814,20243,1
0,3815,20285,1
0,3816,20323,1
0,3817,20411,1
0,3818,20447,1
0,3819,20471,1
0,3820,20493,1
0,3821,20544,1
0,3822,20584,1
0,3823,20616,1
0,3824,20656,1
0,3825,20656,1
0,3826,20712,1
0,3827,20699,1
0,3828,20726,1
0,3829,20773,1
0,3830,20787,1
0,3831,20857,1
0,3832,20877,1
0,3833,20914,1
0,3834,20961,1
0,3835,20997,1
0,3836,21064,1
0,3837,21090,1
0,3838,21125,1
0,3839,21139,1
0,3840,21167,1
0,3841,21220,1
0,3842,21308,1
0,3843,21393,1
0,3844,21442,1
0,3845,21522,1
0,3846,21571,1
0,3847,21635,1
0,3848,21730,1
0,3849,21795,1
0,3850,21884,1
0,3851,21964,1
0,3852,22025,1
0,3853,22066,1
0,3854,22082,1
0,3855,22143,1
0,3856,22206,1
0,3857,22238,1
0,3858,22291,1
0,3859,22332,1
0,3860,22378,1
0,3861,22387,1
0,3862,22441,1
0,3863,22474,1
0,3864,22484,1
0,3865,22542,1
0,3866,22586,1
0,3867,22635,1
0,3868,22706,1
0,3869,22755,1
0,3870,22802,1
0,3871,22836,1
0,3872,22875,1
0,3873,22905,1
0,3874,22926,1
0,3875,22965,1
0,3876,23009,1
0,3877,23046,1
0,3878,23098,1
0,3879,23163,1
0,3880,23216,1
0,3881,23271,1
0,3882,23308,1
0,3883,23352,1
0,3884,23418,1
0,3885,23474,1
0,3886,23508,1
0,3887,23573,1
0,3888,23626,1
0,3889,23684,1
0,3890,23734,1
0,3891,23760,1
0,3892,23813,1
0,3893,23863,1
0,3894,23878,1
0,3895,23914,1
0,3896,23925,1
0,3897,23999,1
0,3898,24046,1
0,3899,24064,1
0,3900,24083,1
0,3901,24113,1
0,3902,24235,1
0,3903,24294,1
0,3904,24297,1
0,3905,24358,1
0,3906,24377,1
0,3907,24408,1
0,3908,24450,1
0,3909,24523,1
0,3910,24572,1
0,3911,24612,1
0,3912,24678,1
0,3913,24735,1
0,3914,24763,1
0,3915,24790,1
0,3916,24826,1
0,3917,24865,1
0,3918,24905,1
0,3919,24906,1
0,3920,24938,1
0,3921,25004,1
0,3922,25044,1
0,3923,25117,1
0,3924,25126,1
0,3925,25168,1
0,3926,25242,1
0,3927,25274,1
0,3928,25350,1
0,3929,25378,1
0,3930,25424,1
0,3931,25534,1
0,3932,25561,1
0,3933,25635,1
0,3934,25668,1
0,3935,25737,1
0,3936,25831,1
0,3937,25858,1
0,3938,25903,1
0,3939,25928,1
0,3940,26005,1
0,3941,26060,1
0,3942,26125,1
0,3943,26194,1
0,3944,26225,1
0,3945,26290,1
0,3946,26333,1
0,3947,26414,1
0,3948,26453,1
0,3949,26535,1
0,3950,26531,1
0,3951,26604,1
0,3952,26686,1
0,3953,26745,1
0,3954,26782,1
0,3955,26827,1
0,3956,26832,1
0,3957,26882,1
0,3958,27000,1
0,3959,27028,1
0,3960,27096,1
0,3961,27155,1
0,3962,27239,1
0,3963,27293,1
0,3964,27347,1
0,3965,27436,1
0,3966,27488,1
0,3967,27538,1
0,3968,27622,1
0,3969,27698,1
0,3970,27746,1
0,3971,27769,1
0,3972,27851,1
0,3973,27940,1
0,3974,28003,1
0,3975,28050,1
0,3976,28101,1
0,3977,28147,1
0,3978,28220,1
0,3979,28278,1
0,3980,28361,1
0,3981,28461,1
0,3982,28450,1
0,3983,28504,1
0,3984,28539,1
0,3985,28584,1
0,3986,28636,1
0,3987,28681,1
0,3988,28737,1
0,3989,28828,1
0,3990,28843,1
0,3991,28938,1
0,3992,29035,1
0,3993,29089,1
0,3994,29146,1
0,3995,29188,1
0,3996,29215,1
0,3997,29264,1
0,3998,29308,1
0,3999,29420,1
0,4000,29487,1
0,4001,29554,1
0,4002,29621,1
0,4003,29652,1
0,4004,29725,1
0,4005,29790,1
0,4006,29845,1
0,4007,29913,1
0,4008,29941,1
0,4009,29993,1
0,4010,30100,1
0,4011,30104,1
0,4012,30175,1
0,4013,30238,1
0,4014,30301,1
0,4015,30377,1
0,4016,30434,1
0,4017,30496,1
0,4018,30540,1
0,4019,30615,1
0,4020,30664,1
0,4021,30729,1
0,4022,30795,1
0,4023,30868,1
0,4024,30925,1
0,4025,31027,1
0,4026,31122,1
0,4027,31181,1
0,4028,31231,1
0,4029,31276,1
0,4030,31295,1
0,4031,31385,1
0,4032,31429,1
0,4033,31483,1
0,4034,31521,1
0,4035,31567,1
0,4036,31616,1
0,4037,31613,1
0,4038,31667,1
0,4039,31734,1
0,4040,31788,1
0,4041,31873,1
0,4042,31928,1
0,4043,31944,1
0,4044,32013,1
0,4045,32051,1
0,4046,32124,1
0,4047,32134,1
0,4048,32183,1
0,4049,32282,1
0,4050,32351,1
0,4051,32408,1
0,4052,32485,1
0,4053,32519,1
0,4054,32547,1
0,4055,32636,1
0,4056,32703,1
0,4057,32760,1
0,4058,32819,1
0,4059,32865,1
0,4060,32956,1
0,4061,33028,1
0,4062,33101,1
0,4063,33179,1
0,4064,33234,1
0,4065,33284,1
0,4066,33303,1
0,4067,33356,1
0,4068,33459,1
0,4069,33493,1
0,4070,33553,1
0,4071,33634,1
0,4072,33677,1
0,4073,33761,1
0,4074,33850,1
0,4075,33895,1
0,4076,33965,1
0,4077,34060,1
0,4078,34186,1
0,4079,34264,1
0,4080,34336,1
0,4081,34438,1
0,4082,34516,1
0,4083,34577,1
0,4084,34665,1
0,4085,34748,1
0,4086,34830,1
0,4087,34905,1
0,4088,34988,1
0,4089,35066,1
0,4090,35132,1
0,4091,35140,1
0,4092,35171,1
0,4093,35197,1
0,4094,35274,1
0,4095,35357,1
0,4096,35410,1
0,4097,35469,1
0,4098,35581,1
0,4099,35666,1
0,4100,35746,1
0,4101,35831,1
0,4102,35860,1
0,4103,35954,1
0,4104,36022,1
0,4105,36146,1
0,4106,36239,1
0,4107,36331,1
0,4108,36437,1
0,4109,36513,1
0,4110,36634,1
0,4111,36675,1
0,4112,36734,1
0,4113,36818,1
0,4114,36799,1
0,4115,36895,1
0,4116,36955,1
0,4117,37012,1
0,4118,37083,1
0,4119,37184,1
0,4120,37208,1
0,4121,37289,1
0,4122,37316,1
0,4123,37356,1
0,4124,37466,1
0,4125,37531,1
0,4126,37608,1
0,4127,37666,1
0,4128,37714,1
0,4129,37830,1
0,4130,37923,1
0,4131,37977,1
0,4132,38024,1
0,4133,38091,1
0,4134,38143,1
0,4135,38258,1
0,4136,38295,1
0,4137,38363,1
0,4138,38413,1
0,4139,38507,1
0,4140,38642,1
0,4141,38746,1
0,4142,38834,1
0,4143,38897,1
0,4144,38964,1
0,4145,39101,1
0,4146,39224,1
0,4147,39298,1
0,4148,39407,1
0,4149,39451,1
0,4150,39491,1
0,4151,39533,1
0,4152,39617,1
0,4153,39671,1
0,4154,39694,1
0,4155,39799,1
0,4156,39809,1
0,4157,39844,1
0,4158,39936,1
0,4159,40013,1
0,4160,40137,1
0,4161,40276,1
0,4162,40373,1
0,4163,40442,1
0,4164,40590,1
0,4165,40690,1
0,4166,40778,1
0,4167,40852,1
0,4168,40946,1
0,4169,41049,1
0,4170,41147,1
0,4171,41203,1
0,4172,41281,1
0,4173,41388,1
0,4174,41457,1
0,4175,41585,1
0,4176,41654,1
0,4177,41704,1
0,4178,41804,1
0,4179,41939,1
0,4180,42030,1
0,4181,42098,1
0,4182,42175,1
0,4183,42234,1
0,4184,42303,1
0,4185,42380,1
0,4186,42499,1
0,4187,42557,1
0,4188,42654,1
0,4189,42741,1
0,4190,42853,1
0,4191,42955,1
0,4192,42990,1
0,4193,43120,1
0,4194,43230,1
0,4195,43313,1
0,4196,43458,1
0,4197,43539,1
0,4198,43657,1
0,4199,43719,1
0,4200,43818,1
0,4201,43889,1
0,4202,43986,1
0,4203,44128,1
0,4204,44266,1
0,4205,44367,1
0,4206,44482,1
0,4207,44566,1
0,4208,44678,1
0,4209,44730,1
0,4210,44891,1
0,4211,44940,1
0,4212,45021,1
0,4213,45155,1
0,4214,45249,1
0,4215,45427,1
0,4216,45574,1
0,4217,45703,1
0,4218,45812,1
0,4219,45938,1
0,4220,46034,1
0,4221,46155,1
0,4222,46210,1
0,4223,46324,1
0,4224,46429,1
0,4225,46498,1
0,4226,46596,1
0,4227,46675,1
0,4228,46770,1
0,4229,46854,1
0,4230,46932,1
0,4231,47014,1
0,4232,47087,1
0,4233,47195,1
0,4234,47293,1
0,4235,47318,1
0,4236,47416,1
0,4237,47508,1
0,4238,47575,1
0,4239,47697,1
0,4240,47755,1
0,4241,47815,1
0,4242,47878,1
0,4243,47991,1
0,4244,48097,1
0,4245,48250,1
0,4246,48354,1
0,4247,48478,1
0,4248,48586,1
0,4249,48729,1
0,4250,48835,1
0,4251,48922,1
0,4252,48990,1
0,4253,49120,1
0,4254,49273,1
0,4255,49394,1
0,4256,49499,1
0,4257,49622,1
0,4258,49748,1
0,4259,49849,1
0,4260,49975,1
0,4261,50085,1
0,4262,50197,1
0,4263,50304,1
0,4264,50370,1
0,4265,50446,1
0,4266,50569,1
0,4267,50708,1
0,4268,50829,1
0,4269,50851,1
0,4270,51003,1
0,4271,51089,1
0,4272,51204,1
0,4273,51323,1
0,4274,51429,1
0,4275,51505,1
0,4276,51562,1
0,4277,51581,1
0,4278,51684,1
0,4279,51790,1
0,4280,51883,1
0,4281,51949,1
0,4282,52042,1
0,4283,52135,1
0,4284,52175,1
0,4285,52256,1
0,4286,52432,1
0,4287,52465,1
0,4288,52563,1
0,4289,52698,1
0,4290,52790,1
0,4291,52895,1
0,4292,52956,1
0,4293,53115,1
0,4294,53163,1
0,4295,53233,1
0,4296,53325,1
0,4297,53433,1
0,4298,53560,1
0,4299,53674,1
0,4300,53786,1
0,4301,53939,1
0,4302,54055,1
0,4303,54230,1
0,4304,54390,1
0,4305,54522,1
0,4306,54621,1
0,4307,54781,1
0,4308,54909,1
0,4309,55028,1
0,4310,55161,1
0,4311,55292,1
0,4312,55394,1
0,4313,55480,1
0,4314,55626,1
0,4315,55736,1
0,4316,55889,1
0,4317,55989,1
0,4318,56009,1
0,4319,56164,1
0,4320,56268,1
0,4321,56290,1
0,4322,56400,1
0,4323,56499,1
0,4324,56536,1
0,4325,56628,1
0,4326,56753,1
0,4327,56826,1
0,4328,57004,1
0,4329,57104,1
0,4330,57232,1
0,4331,57324,1
0,4332,57472,1
0,4333,57571,1
0,4334,57688,1
0,4335,57826,1
0,4336,57914,1
0,4337,58005,1
0,4338,58156,1
0,4339,58275,1
0,4340,58337,1
0,4341,58517,1
0,4342,58666,1
0,4343,58825,1
0,4344,59001,1
0,4345,59159,1
0,4346,59299,1
0,4347,59516,1
0,4348,59666,1
0,4349,59802,1
0,4350,59982,1
0,4351,60062,1
0,4352,60205,1
0,4353,60350,1
0,4354,60420,1
0,4355,60512,1
0,4356,60636,1
0,4357,60800,1
0,4358,60981,1
0,4359,61098,1
0,4360,61206,1
0,4361,61304,1
0,4362,61487,1
0,4363,61613,1
0,4364,61765,1
0,4365,61854,1
0,4366,61978,1
0,4367,62055,1
0,4368,62195,1
0,4369,62293,1
0,4370,62435,1
0,4371,62544,1
0,4372,62694,1
0,4373,62854,1
0,4374,63005,1
0,4375,63130,1
0,4376,63213,1
0,4377,63378,1
0,4378,63520,1
0,4379,63656,1
0,4380,63727,1
0,4381,63828,1
0,4382,63916,1
0,4383,64098,1
0,4384,64298,1
0,4385,64426,1
0,4386,64603,1
0,4387,64767,1
0,4388,64861,1
0,4389,65013,1
0,4390,65101,1
0,4391,65166,1
0,4392,65312,1
0,4393,65429,1
0,4394,65536,1
0,4395,65620,1
0,4396,65757,1
0,4397,65785,1
0,4398,65904,1
0,4399,66097,1
0,4400,66186,1
0,4401,66307,1
0,4402,66389,1
0,4403,66453,1
0,4404,66537,1
0,4405,66647,1
0,4406,66710,1
0,4407,66818,1
0,4408,66927,1
0,4409,67096,1
0,4410,67228,1
0,4411,67311,1
0,4412,67461,1
0,4413,67621,1
0,4414,67808,1
0,4415,67915,1
0,4416,68041,1
0,4417,68164,1
0,4418,68343,1
0,4419,68422,1
0,4420,68545,1
0,4421,68695,1
0,4422,68863,1
0,4423,68975,1
0,4424,69124,1
0,4425,69282,1
0,4426,69431,1
0,4427,69614,1
0,4428,69718,1
0,4429,69841,1
0,4430,69957,1
0,4431,70108,1
0,4432,70271,1
0,4433,70324,1
0,4434,70407,1
0,4435,70564,1
0,4436,70674,1
0,4437,70815,1
0,4438,70949,1
0,4439,71097,1
0,4440,71271,1
0,4441,71365,1
0,4442,71561,1
0,4443,71695,1
0,4444,71815,1
0,4445,71981,1
0,4446,72114,1
0,4447,72251,1
0,4448,72351,1
0,4449,72496,1
0,4450,72704,1
0,4451,72907,1
0,4452,73078,1
0,4453,73191,1
0,4454,73342,1
0,4455,73488,1
0,4456,73642,1
0,4457,73767,1
0,4458,73955,1
0,4459,74055,1
0,4460,74166,1
0,4461,74243,1
0,4462,74413,1
0,4463,74482,1
0,4464,74576,1
0,4465,74752,1
0,4466,74898,1
0,4467,74984,1
0,4468,75096,1
0,4469,75300,1
0,4470,75417,1
0,4471,75566,1
0,4472,75708,1
0,4473,75925,1
0,4474,76096,1
0,4475,76253,1
0,4476,76383,1
0,4477,76583,1
0,4478,76768,1
0,4479,76898,1
0,4480,77003,1
0,4481,77201,1
0,4482,77329,1
0,4483,77485,1
0,4484,77676,1
0,4485,77822,1
0,4486,77953,1
0,4487,78084,1
0,4488,78221,1
0,4489,78360,1
0,4490,78484,1
0,4491,78688,1
0,4492,78902,1
0,4493,79024,1
0,4494,79203,1
0,4495,79378,1
0,4496,79504,1
0,4497,79681,1
0,4498,79806,1
0,4499,80041,1
0,4500,80215,1
0,4501,80352,1
0,4502,80539,1
0,4503,80717,1
0,4504,80842,1
0,4505,80976,1
0,4506,81146,1
0,4507,81233,1
0,4508,81443,1
0,4509,81701,1
0,4510,81865,1
0,4511,82022,1
0,4512,82149,1
0,4513,82325,1
0,4514,82568,1
0,4515,82735,1
0,4516,82924,1
0,4517,83112,1
0,4518,83297,1
0,4519,83452,1
0,4520,83601,1
0,4521,83743,1
0,4522,83948,1
0,4523,84180,1
0,4524,84418,1
0,4525,84540,1
0,4526,84761,1
0,4527,84848,1
0,4528,84996,1
0,4529,85207,1
0,4530,85290,1
0,4531,85554,1
0,4532,85765,1
0,4533,85864,1
0,4534,86050,1
0,4535,86314,1
0,4536,86535,1
0,4537,86661,1
0,4538,86878,1
0,4539,87016,1
0,4540,87137,1
0,4541,87293,1
0,4542,87524,1
0,4543,87626,1
0,4544,87829,1
0,4545,88048,1
0,4546,88194,1
0,4547,88334,1
0,4548,88547,1
0,4549,88721,1
0,4550,88915,1
0,4551,89077,1
0,4552,89280,1
0,4553,89459,1
0,4554,89623,1
0,4555,89812,1
0,4556,89965,1
0,4557,90131,1
0,4558,90311,1
0,4559,90531,1
0,4560,90737,1
0,4561,90860,1
0,4562,91001,1
0,4563,91211,1
0,4564,91337,1
0,4565,91570,1
0,4566,91716,1
0,4567,91881,1
0,4568,92027,1
0,4569,92281,1
0,4570,92386,1
0,4571,92624,1
0,4572,92797,1
0,4573,93026,1
0,4574,93262,1
0,4575,93478,1
0,4576,93641,1
0,4577,93856,1
0,4578,94062,1
0,4579,94239,1
0,4580,94460,1
0,4581,94699,1
0,4582,94922,1
0,4583,95110,1
0,4584,95311,1
0,4585,95549,1
0,4586,95617,1
0,4587,95842,1
0,4588,95973,1
0,4589,96215,1
0,4590,96335,1
0,4591,96673,1
0,4592,96917,1
0,4593,97156,1
0,4594,97402,1
0,4595,97641,1
0,4596,97805,1
0,4597,97969,1
0,4598,98215,1
0,4599,98423,1
0,4600,98652,1
0,4601,98859,1
0,4602,99033,1
0,4603,99199,1
0,4604,99407,1
0,4605,99610,1
0,4606,99910,1
0,4607,100105,1
0,4608,100351,1
0,4609,100537,1
0,4610,100695,1
0,4611,100898,1
0,4612,101177,1
0,4613,101461,1
0,4614,101661,1
0,4615,101849,1
0,4616,102015,1
0,4617,102130,1
0,4618,102383,1
0,4619,102531,1
0,4620,102723,1
0,4621,102949,1
0,4622,103127,1
0,4623,103383,1
0,4624,103632,1
0,4625,103871,1
0,4626,103984,1
0,4627,104186,1
0,4628,104421,1
0,4629,104636,1
0,4630,104823,1
0,4631,104975,1
0,4632,105222,1
0,4633,105410,1
0,4634,105592,1
0,4635,105799,1
0,4636,105965,1
0,4637,106269,1
0,4638,106564,1
0,4639,106738,1
0,4640,106992,1
0,4641,107253,1
0,4642,107423,1
0,4643,107581,1
0,4644,107858,1
0,4645,108089,1
0,4646,108368,1
0,4647,108589,1
0,4648,108725,1
0,4649,108924,1
0,4650,109210,1
0,4651,109362,1
0,4652,109523,1
0,4653,109763,1
0,4654,110026,1
0,4655,110308,1
0,4656,110463,1
0,4657,110698,1
0,4658,110924,1
0,4659,111030,1
0,4660,111242,1
0,4661,111518,1
0,4662,111705,1
0,4663,111920,1
0,4664,112101,1
0,4665,112363,1
0,4666,112547,1
0,4667,112739,1
0,4668,113033,1
0,4669,113228,1
0,4670,113530,1
0,4671,113677,1
0,4672,113838,1
0,4673,114080,1
0,4674,114291,1
0,4675,114577,1
0,4676,114822,1
0,4677,115081,1
0,4678,115294,1
0,4679,115560,1
0,4680,115753,1
0,4681,115916,1
0,4682,116160,1
0,4683,116326,1
0,4684,116537,1
0,4685,116714,1
0,4686,116848,1
0,4687,117031,1
0,4688,117300,1
0,4689,117563,1
0,4690,117824,1
0,4691,117949,1
0,4692,118276,1
0,4693,118462,1
0,4694,118585,1
0,4695,118901,1
0,4696,119224,1
0,4697,119492,1
0,4698,119771,1
0,4699,119953,1
0,4700,120230,1
0,4701,120407,1
0,4702,120729,1
0,4703,121020,1
0,4704,121338,1
0,4705,121526,1
0,4706,121805,1
0,4707,122086,1
0,4708,122241,1
0,4709,122403,1
0,4710,122561,1
0,4711,122879,1
0,4712,123122,1
0,4713,123320,1
0,4714,123496,1
0,4715,123833,1
0,4716,124077,1
0,4717,124399,1
0,4718,124764,1
0,4719,125067,1
0,4720,125305,1
0,4721,125540,1
0,4722,125813,1
0,4723,126035,1
0,4724,126327,1
0,4725,126616,1
0,4726,126922,1
0,4727,127205,1
0,4728,127469,1
0,4729,127780,1
0,4730,128014,1
0,4731,128318,1
0,4732,128543,1
0,4733,128724,1
0,4734,128990,1
0,4735,129226,1
0,4736,129428,1
0,4737,129719,1
0,4738,129979,1
0,4739,130191,1
0,4740,130529,1
0,4741,130788,1
0,4742,131003,1
0,4743,131342,1
0,4744,131538,1
0,4745,131842,1
0,4746,132051,1
0,4747,132360,1
0,4748,132595,1
0,4749,132861,1
0,4750,133193,1
0,4751,133367,1
0,4752,133648,1
0,4753,133867,1
0,4754,134156,1
0,4755,134410,1
0,4756,134711,1
0,4757,134979,1
0,4758,135275,1
0,4759,135582,1
0,4760,135801,1
0,4761,136086,1
0,4762,136421,1
0,4763,136608,1
0,4764,136888,1
0,4765,137123,1
0,4766,137384,1
0,4767,137588,1
0,4768,137859,1
0,4769,138288,1
0,4770,138539,1
0,4771,138869,1
0,4772,139185,1
0,4773,139470,1
0,4774,139674,1
0,4775,140025,1
0,4776,140269,1
0,4777,140540,1
0,4778,140787,1
0,4779,141017,1
0,4780,141284,1
0,4781,141617,1
0,4782,141886,1
0,4783,142250,1
0,4784,142541,1
0,4785,142893,1
0,4786,143139,1
0,4787,143409,1
0,4788,143657,1
0,4789,143960,1
0,4790,144304,1
0,4791,144583,1
0,4792,144881,1
0,4793,145277,1
0,4794,145584,1
0,4795,145936,1
0,4796,146218,1
0,4797,146463,1
0,4798,146788,1
0,4799,147126,1
0,4800,147359,1
0,4801,147716,1
0,4802,148106,1
0,4803,148407,1
0,4804,148732,1
0,4805,149027,1
0,4806,149238,1
0,4807,149664,1
0,4808,149924,1
0,4809,150346,1
0,4810,150596,1
0,4811,150881,1
0,4812,151063,1
0,4813,151327,1
0,4814,151651,1
0,4815,151846,1
0,4816,152269,1
0,4817,152575,1
0,4818,152855,1
0,4819,153198,1
0,4820,153594,1
0,4821,153878,1
0,4822,154106,1
0,4823,154298,1
0,4824,154638,1
0,4825,154908,1
0,4826,155245,1
0,4827,155530,1
0,4828,155883,1
0,4829,156240,1
0,4830,156604,1
0,4831,156964,1
0,4832,157224,1
0,4833,157491,1
0,4834,157700,1
0,4835,158127,1
0,4836,158500,1
0,4837,158889,1
0,4838,159168,1
0,4839,159504,1
0,4840,159806,1
0,4841,160193,1
0,4842,160534,1
0,4843,160851,1
0,4844,161177,1
0,4845,161599,1
0,4846,161957,1
0,4847,162328,1
0,4848,162688,1
0,4849,163034,1
0,4850,163319,1
0,4851,163756,1
0,4852,164124,1
0,4853,164371,1
0,4854,164860,1
0,4855,165174,1
0,4856,165519,1
0,4857,166007,1
0,4858,166356,1
0,4859,166712,1
0,4860,167194,1
0,4861,167535,1
0,4862,167897,1
0,4863,168237,1
0,4864,168614,1
0,4865,168961,1
0,4866,169275,1
0,4867,169619,1
0,4868,169981,1
0,4869,170297,1
0,4870,170609,1
0,4871,171066,1
0,4872,171509,1
0,4873,171772,1
0,4874,172067,1
0,4875,172515,1
0,4876,172879,1
0,4877,173255,1
0,4878,173691,1
0,4879,174021,1
0,4880,174378,1
0,4881,174808,1
0,4882,175142,1
0,4883,175467,1
0,4884,175822,1
0,4885,176280,1
0,4886,176625,1
0,4887,176974,1
0,4888,177363,1
0,4889,177687,1
0,4890,178047,1
0,4891,178541,1
0,4892,178931,1
0,4893,179223,1
0,4894,179656,1
0,4895,180113,1
0,4896,180548,1
0,4897,180914,1
0,4898,181202,1
0,4899,181434,1
0,4900,181849,1
0,4901,182232,1
0,4902,182536,1
0,4903,182894,1
0,4904,183225,1
0,4905,183578,1
0,4906,184026,1
0,4907,184451,1
0,4908,184934,1
0,4909,185355,1
0,4910,185710,1
0,4911,186005,1
0,4912,186382,1
0,4913,186777,1
0,4914,187070,1
0,4915,187319,1
0,4916,187705,1
0,4917,188005,1
0,4918,188392,1
0,4919,188667,1
0,4920,188966,1
0,4921,189246,1
0,4922,189619,1
0,4923,190049,1
0,4924,190402,1
0,4925,190783,1
0,4926,191036,1
0,4927,191377,1
0,4928,191704,1
0,4929,192002,1
0,4930,192258,1
0,4931,192678,1
0,4932,193056,1
0,4933,193367,1
0,4934,193769,1
0,4935,194207,1
0,4936,194751,1
0,4937,195114,1
0,4938,195590,1
0,4939,196058,1
0,4940,196408,1
0,4941,196816,1
0,4942,197206,1
0,4943,197644,1
0,4944,198039,1
0,4945,198409,1
0,4946,198717,1
0,4947,199260,1
0,4948,199672,1
0,4949,200049,1
0,4950,200433,1
0,4951,200743,1
0,4952,201084,1
0,4953,201352,1
0,4954,201767,1
0,4955,202214,1
0,4956,202477,1
0,4957,202928,1
0,4958,203282,1
0,4959,203705,1
0,4960,204100,1
0,4961,204556,1
0,4962,205021,1
0,4963,205388,1
0,4964,205817,1
0,4965,206266,1
0,4966,206573,1
0,4967,206959,1
0,4968,207444,1
0,4969,207917,1
0,4970,208324,1
0,4971,208822,1
0,4972,209341,1
0,4973,209673,1
0,4974,210006,1
0,4975,210425,1
0,4976,210837,1
0,4977,211162,1
0,4978,211622,1
0,4979,212071,1
0,4980,212457,1
0,4981,212734,1
0,4982,213180,1
0,4983,213582,1
0,4984,213913,1
0,4985,214258,1
0,4986,214668,1
0,4987,215130,1
0,4988,215587,1
0,4989,216088,1
0,4990,216360,1
0,4991,216667,1
0,4992,217147,1
0,4993,217675,1
0,4994,218259,1
0,4995,218727,1
0,4996,219103,1
0,4997,219517,1
0,4998,220023,1
0,4999,220555,1
0,5000,220977,1
0,5001,221434,1
0,5002,221865,1
0,5003,222315,1
0,5004,222676,1
0,5005,223203,1
0,5006,223616,1
0,5007,224065,1
0,5008,224495,1
0,5009,224914,1
0,5010,225429,1
0,5011,225671,1
0,5012,226112,1
0,5013,226522,1
0,5014,226905,1
0,5015,227513,1
0,5016,227959,1
0,5017,228317,1
0,5018,228642,1
0,5019,229091,1
0,5020,229494,1
0,5021,229984,1
0,5022,230501,1
0,5023,231004,1
0,5024,231429,1
0,5025,231868,1
0,5026,232234,1
0,5027,232683,1
0,5028,233233,1
0,5029,233775,1
0,5030,234152,1
0,5031,234499,1
0,5032,235024,1
0,5033,235469,1
0,5034,235851,1
0,5035,236445,1
0,5036,236918,1
0,5037,237442,1
0,5038,237975,1
0,5039,238395,1
0,5040,238816,1
0,5041,239208,1
0,5042,239711,1
0,5043,240182,1
0,5044,240689,1
0,5045,241254,1
0,5046,241641,1
0,5047,242092,1
0,5048,242496,1
0,5049,242984,1
0,5050,243336,1
0,5051,243746,1
0,5052,244196,1
0,5053,244729,1
0,5054,245115,1
0,5055,245649,1
0,5056,246162,1
0,5057,246633,1
0,5058,247144,1
0,5059,247536,1
0,5060,248048,1
0,5061,248484,1
0,5062,248959,1
0,5063,249393,1
0,5064,249746,1
0,5065,250386,1
0,5066,251002,1
0,5067,251602,1
0,5068,252047,1
0,5069,252573,1
0,5070,253013,1
0,5071,253483,1
0,5072,253899,1
0,5073,254341,1
0,5074,254896,1
0,5075,255365,1
0,5076,255877,1
0,5077,256455,1
0,5078,256836,1
0,5079,257265,1
0,5080,257847,1
0,5081,258215,1
0,5082,258685,1
0,5083,259124,1
0,5084,259712,1
0,5085,260289,1
0,5086,260999,1
0,5087,261501,1
0,5088,262046,1
0,5089,262544,1
0,5090,263068,1
0,5091,263576,1
0,5092,264198,1
0,5093,264737,1
0,5094,265379,1
0,5095,265928,1
0,5096,266531,1
0,5097,267048,1
0,5098,267579,1
0,5099,267932,1
0,5100,268578,1
0,5101,269062,1
0,5102,269515,1
0,5103,269973,1
0,5104,270533,1
0,5105,271037,1
0,5106,271639,1
0,5107,272159,1
0,5108,272700,1
0,5109,273240,1
0,5110,273778,1
0,5111,274371,1
0,5112,274861,1
0,5113,275367,1
0,5114,276006,1
0,5115,276523,1
0,5116,277027,1
0,5117,277536,1
0,5118,278001,1
0,5119,278542,1
0,5120,279067,1
0,5121,279596,1
0,5122,280095,1
0,5123,280763,1
0,5124,281286,1
0,5125,281954,1
0,5126,282462,1
0,5127,282942,1
0,5128,283608,1
0,5129,284214,1
0,5130,284908,1
0,5131,285353,1
0,5132,285883,1
0,5133,286407,1
0,5134,287108,1
0,5135,287753,1
0,5136,288426,1
0,5137,288919,1
0,5138,289447,1
0,5139,290082,1
0,5140,290549,1
0,5141,291004,1
0,5142,291532,1
0,5143,292119,1
0,5144,292610,1
0,5145,293261,1
0,5146,293878,1
0,5147,294542,1
0,5148,295117,1
0,5149,295740,1
0,5150,296365,1
0,5151,296905,1
0,5152,297533,1
0,5153,298174,1
0,5154,298705,1
0,5155,299326,1
0,5156,299884,1
0,5157,300552,1
0,5158,301128,1
0,5159,301868,1
0,5160,302384,1
0,5161,302928,1
0,5162,303436,1
0,5163,304084,1
0,5164,304591,1
0,5165,305225,1
0,5166,305966,1
0,5167,306563,1
0,5168,307225,1
0,5169,307901,1
0,5170,308513,1
0,5171,309013,1
0,5172,309540,1
0,5173,310182,1
0,5174,310891,1
0,5175,311616,1
0,5176,312148,1
0,5177,312783,1
0,5178,313483,1
0,5179,314162,1
0,5180,314860,1
0,5181,315340,1
0,5182,315964,1
0,5183,316556,1
0,5184,317213,1
0,5185,317924,1
0,5186,318578,1
0,5187,319049,1
